Hysterese	V-MOKE
Charge	2020_0446
Sample	1
Sample State	bFC
User	Meike Reginka
Sample Angle	140.0
Magnetic Field Angle	90.0
Detektor Averages	300
Hysteresus Points	150
Magnetic Field [kA/m]	80
Hysteresis Averages	100
Polarization	p-polarization
Measurement Method	Scan Both Angles
Max Voltage Correction	No
Training Effect Elimination	No
Magnetic field [kA/m]	Magnetic field transversal [kA/m]	Magnetic field longitudinal [kA/m]	Magnetic field transversal [V]	Magnetic field longitudinal [V]	Detector diff transversal [V]	Detector diff longitudinal [V]	Detector raw transversal [V]	Detector raw longitudinal [V]
80.0	80.0	0.0	-4.342489581062203	0.0	-10.564330506685787	-0.8465118472496711	0.0869599260906708	1.1377454283233173
78.93333333333334	78.93333333333334	0.0	-4.283945631442396	0.0	-10.564319904021271	-0.8472073841885134	0.08694256261780195	1.137938744516307
77.86666666666666	77.86666666666666	0.0	-4.225481927972428	0.0	-10.564378304527665	-0.847202351142299	0.08691791249593567	1.137575710570894
76.8	76.8	0.0	-4.167093947216811	0.0	-10.564295425602474	-0.8471981122227793	0.08696200799038437	1.1378129505552639
75.73333333333333	75.73333333333333	0.0	-4.108777426500553	0.0	-10.564370846175597	-0.8472025335768102	0.08694080266134309	1.1377941598006336
74.66666666666667	74.66666666666667	0.0	-4.050528351430542	0.0	-10.564332255910804	-0.8472146601060697	0.08691294383837174	1.1374752428125516
73.6	73.6	0.0	-3.992342943813344	0.0	-10.564323627831577	-0.8471962234890184	0.08697163409369921	1.1379588552382836
72.53333333333333	72.53333333333333	0.0	-3.934217649963252	0.0	-10.564291004248437	-0.847196727866784	0.0869853381449066	1.1381327904473424
71.46666666666667	71.46666666666667	0.0	-3.876149129394453	0.0	-10.564296616792516	-0.8472055276490786	0.08694063095827395	1.1381070993756182
70.4	70.4	0.0	-3.818134243891202	0.0	-10.564319914752707	-0.8472044974306635	0.08691930758337257	1.1378047517337118
69.33333333333333	69.33333333333333	0.0	-3.760170046949834	0.0	-10.564352098346735	-0.8472149713178827	0.08690043097720675	1.1375292863535686
68.26666666666667	68.26666666666667	0.0	-3.7022537735865026	0.0	-10.56434862135959	-0.8472150357065331	0.0869238577147053	1.1375775456474455
