Hysterese	V-MOKE
Charge	2020_0446
Sample	1
Sample State	bFC
User	Meike Reginka
Sample Angle	65.0
Magnetic Field Angle	90.0
Detektor Averages	300
Hysteresus Points	150
Magnetic Field [kA/m]	80
Hysteresis Averages	100
Polarization	p-polarization
Measurement Method	Scan Both Angles
Max Voltage Correction	No
Training Effect Elimination	No
Magnetic field [kA/m]	Magnetic field transversal [kA/m]	Magnetic field longitudinal [kA/m]	Magnetic field transversal [V]	Magnetic field longitudinal [V]	Detector diff transversal [V]	Detector diff longitudinal [V]	Detector raw transversal [V]	Detector raw longitudinal [V]
80.0	80.0	0.0	-4.342489581062203	0.0	-10.281080141582017	-0.8454530510051353	0.11031549266707344	1.2688701150464203
78.93333333333334	78.93333333333334	0.0	-4.283945631442396	0.0	-10.28399347048223	-0.846336109158385	0.11030523340869115	1.2686766915390104
77.86666666666666	77.86666666666666	0.0	-4.225481927972428	0.0	-10.283440983662876	-0.8463399724774411	0.11030795919491404	1.2688815654948447
76.8	76.8	0.0	-4.167093947216811	0.0	-10.277847359121633	-0.8463530219106973	0.11035247321559384	1.2688711774591601
75.73333333333333	75.73333333333333	0.0	-4.108777426500553	0.0	-10.280079971204147	-0.8463339843329044	0.1103281986941913	1.2688352807862642
74.66666666666667	74.66666666666667	0.0	-4.050528351430542	0.0	-10.277663830003585	-0.846337933503495	0.1103500157154166	1.2691339690065104
73.6	73.6	0.0	-3.992342943813344	0.0	-10.280451654691678	-0.8463291122583166	0.11032463585550625	1.2685101932191338
72.53333333333333	72.53333333333333	0.0	-3.934217649963252	0.0	-10.283912158347546	-0.8463345316364371	0.11028715092922022	1.2685984700595667
71.46666666666667	71.46666666666667	0.0	-3.876149129394453	0.0	-10.281554439116244	-0.8463559301314314	0.1103153531583298	1.268773210126763
70.4	70.4	0.0	-3.818134243891202	0.0	-10.284471169883506	-0.8463380944751225	0.11027788969492733	1.2684761638171158
69.33333333333333	69.33333333333333	0.0	-3.760170046949834	0.0	-10.27564957056782	-0.8463454455127706	0.11036432072736595	1.2691157362868541
68.26666666666667	68.26666666666667	0.0	-3.7022537735865026	0.0	-10.286954017726464	-0.8463390924992116	0.11027508878861166	1.2683012091210832
67.2	67.2	0.0	-3.6443828305044987	0.0	-10.287220511621243	-0.8463423977832931	0.11025712435500075	1.2682000008932548
66.13333333333333	66.13333333333333	0.0	-3.586554786615013	0.0	-10.286718956224789	-0.8463631416603363	0.1102791989308297	1.2681134947407235
65.06666666666666	65.06666666666666	0.0	-3.5287673639052177	0.0	-10.27707286023386	-0.8463504785589854	0.11034116227591298	1.2686742876960428
64.0	64.0	0.0	-3.4710184286475108	0.0	-10.28184994009827	-0.846335572586294	0.11032110521114667	1.2688445956777665
62.93333333333334	62.93333333333334	0.0	-3.4133059829438133	0.0	-10.283151148882144	-0.8463392856651646	0.11029380442315016	1.2684587037612702
61.86666666666667	61.86666666666667	0.0	-3.3556281565987605	0.0	-10.28055689794164	-0.8463506609934963	0.11031020206625504	1.2684635651044156
60.8	60.8	0.0	-3.2979831993156687	0.0	-10.28265843619374	-0.8463448016262611	0.11031600777628091	1.268518198874734
59.733333333333334	59.733333333333334	0.0	-3.2403694732091295	0.0	-10.283650171658328	-0.8463700527088703	0.11029640143207117	1.2686516872795646
58.66666666666667	58.66666666666667	0.0	-3.1827854456281033	0.0	-10.283360411997675	-0.8463347140709478	0.11029238787282956	1.2684229251342343
57.6	57.6	0.0	-3.1252296822833725	0.0	-10.279162368539671	-0.8463370642567071	0.11033930573647766	1.2687949627593378
56.53333333333333	56.53333333333333	0.0	-3.0677008406732234	0.0	-10.28442123648471	-0.8463232528910818	0.11027556097205185	1.2683780140502068
55.46666666666667	55.46666666666667	0.0	-3.0101976638012173	0.0	-10.28156510616941	-0.8463414963421804	0.11031898038566582	1.2683355711977993
54.4	54.4	0.0	-2.9527189741799083	0.0	-10.280099953148829	-0.8463309044091015	0.11034059350949633	1.268638562726216
53.33333333333333	53.33333333333333	0.0	-2.895263668114395	0.0	-10.28307599659505	-0.84634538112412	0.11029778578806626	1.2684697249520216
52.266666666666666	52.266666666666666	0.0	-2.837830710259539	0.0	-10.281682583263057	-0.8463331365490003	0.11032490414155188	1.2685255069866155
51.2	51.2	0.0	-2.7804191284447413	0.0	-10.27683188570773	-0.8463365491474996	0.11036676749610144	1.2687940720496662
50.13333333333333	50.13333333333333	0.0	-2.7230280087601257	0.0	-10.277287864670775	-0.8463413782963198	0.11035223712387376	1.268921819133122
49.06666666666666	49.06666666666666	0.0	-2.665656490897999	0.0	-10.285978679904975	-0.8463314624440761	0.11027399418154574	1.2682315620636553
48.0	48.0	0.0	-2.6083037637434527	0.0	-10.284847714714186	-0.8463390173791187	0.11029283859338611	1.268249365525639
46.93333333333334	46.93333333333334	0.0	-2.5509690612079656	0.0	-10.28426269016323	-0.8463447587004943	0.11029639070062938	1.2681263510080274
