Hysterese	V-MOKE
Charge	2020_0446
Sample	1
Sample State	bFC
User	Meike Reginka
Sample Angle	120.0
Magnetic Field Angle	90.0
Detektor Averages	300
Hysteresus Points	150
Magnetic Field [kA/m]	80
Hysteresis Averages	100
Polarization	p-polarization
Measurement Method	Scan Both Angles
Max Voltage Correction	No
Training Effect Elimination	No
Magnetic field [kA/m]	Magnetic field transversal [kA/m]	Magnetic field longitudinal [kA/m]	Magnetic field transversal [V]	Magnetic field longitudinal [V]	Detector diff transversal [V]	Detector diff longitudinal [V]	Detector raw transversal [V]	Detector raw longitudinal [V]
80.0	80.0	0.0	-4.342489581062203	0.0	0.1994572765786084	0.02478587987867453	0.1960839336932327	2.594474352931533
78.93333333333334	78.93333333333334	0.0	-4.283945631442396	0.0	0.199206547171867	0.018737596341732797	0.19609117741646284	2.594711496332926
77.86666666666666	77.86666666666666	0.0	-4.225481927972428	0.0	0.20846141771970436	0.027124293246127973	0.19615907524887394	2.594941535519834
76.8	76.8	0.0	-4.167093947216811	0.0	0.20937517852800863	0.02695344869231341	0.19617550508630432	2.5951527839521087
75.73333333333333	75.73333333333333	0.0	-4.108777426500553	0.0	0.2058369255761461	0.02219486983360259	0.1961309266769734	2.595114376121828
74.66666666666667	74.66666666666667	0.0	-4.050528351430542	0.0	0.2120973267921519	0.028428742925423044	0.19618677310021793	2.595539802669997
73.6	73.6	0.0	-3.992342943813344	0.0	0.20807193077019773	0.027782409647336068	0.1961486764817479	2.5954152964819737
72.53333333333333	72.53333333333333	0.0	-3.934217649963252	0.0	0.1922477437220514	0.02071427426823258	0.1960293750430069	2.5944679247978804
71.46666666666667	71.46666666666667	0.0	-3.876149129394453	0.0	0.19691012593626514	0.021682604458204354	0.19606490684688122	2.5945429590391047
70.4	70.4	0.0	-3.818134243891202	0.0	0.20394775182626712	0.025830660860190008	0.19610847650068075	2.5950127064420005
69.33333333333333	69.33333333333333	0.0	-3.760170046949834	0.0	0.1975741660933592	0.021703187363620015	0.1960540788220824	2.5949831627826625
68.26666666666667	68.26666666666667	0.0	-3.7022537735865026	0.0	0.2016496242914155	0.022408511377405353	0.19609936550657348	2.594990760643473
67.2	67.2	0.0	-3.6443828305044987	0.0	0.20568458202803344	0.025343120726750934	0.1961180596782282	2.5951087313834282
66.13333333333333	66.13333333333333	0.0	-3.586554786615013	0.0	0.20222203939822891	0.02397897203659717	0.1961000845131756	2.595093557124691
65.06666666666666	65.06666666666666	0.0	-3.5287673639052177	0.0	0.19652011314610907	0.02145707247686221	0.1960530700665512	2.5942689960608156
64.0	64.0	0.0	-3.4710184286475108	0.0	0.19296008609878867	0.021073820495054442	0.19603735923572294	2.594615975769262
62.93333333333334	62.93333333333334	0.0	-3.4133059829438133	0.0	0.19066013421882716	0.022469841567421066	0.1960133100745985	2.5941807192203834
61.86666666666667	61.86666666666667	0.0	-3.3556281565987605	0.0	0.19396899187029149	0.01951027088439635	0.19602496442041786	2.5942024933158416
60.8	60.8	0.0	-3.2979831993156687	0.0	0.19149919346060484	0.016579524854106895	0.1960263809707385	2.5938501586179252
59.733333333333334	59.733333333333334	0.0	-3.2403694732091295	0.0	0.19478560093577646	0.02188404435265498	0.1960483482321492	2.5943364217097864
58.66666666666667	58.66666666666667	0.0	-3.1827854456281033	0.0	0.19129362196105262	0.021751446657495843	0.196001859626174	2.59368874700147
57.6	57.6	0.0	-3.1252296822833725	0.0	0.19222941441941838	0.020654070879608227	0.19601964162527394	2.5942568158743478
56.53333333333333	56.53333333333333	0.0	-3.0677008406732234	0.0	0.1990332773122005	0.020929954785981697	0.19607573487168026	2.594111447763419
55.46666666666667	55.46666666666667	0.0	-3.0101976638012173	0.0	0.1883708923178046	0.016923982673726263	0.19598299375144998	2.594112080918488
54.4	54.4	0.0	-2.9527189741799083	0.0	0.1870378970032616	0.019269575375758984	0.1959760934343581	2.5937697586557884
53.33333333333333	53.33333333333333	0.0	-2.895263668114395	0.0	0.18169667597368047	0.014525923952623341	0.19595010188226383	2.5926858079116237
52.266666666666666	52.266666666666666	0.0	-2.837830710259539	0.0	0.19081628742878678	0.018088032899657235	0.19600233180961424	2.5938387618267087
51.2	51.2	0.0	-2.7804191284447413	0.0	0.1891100954934237	0.01857560522742181	0.19598237132782415	2.5940951145089644
50.13333333333333	50.13333333333333	0.0	-2.7230280087601257	0.0	0.19313682221416378	0.0173657639392341	0.19602602683315828	2.5942145876507765
49.06666666666666	49.06666666666666	0.0	-2.665656490897999	0.0	0.1823204624924983	0.012374699124880111	0.19593544273273447	2.5933222146060233
48.0	48.0	0.0	-2.6083037637434527	0.0	0.19055029791177372	0.0171588939352213	0.1960032332507272	2.5941819426047514
46.93333333333334	46.93333333333334	0.0	-2.5509690612079656	0.0	0.190329090701486	0.018978839153903148	0.1960191801732755	2.5940040152993347
45.86666666666667	45.86666666666667	0.0	-2.4936516582998802	0.0	0.196131742266552	0.020816233696988436	0.19605118133279023	2.5941481600258935
44.8	44.8	0.0	-2.4363508674256087	0.0	0.1799054051675485	0.015593391202151568	0.19591497787317885	2.593389801226623
43.733333333333334	43.733333333333334	0.0	-2.3790660349154367	0.0	0.1809683008228603	0.015032297766460891	0.19593592564761633	2.5934777346609166
42.666666666666664	42.666666666666664	0.0	-2.3217965377677903	0.0	0.1809025600102556	0.014371240950193402	0.19592413179305349	2.5930221205668986
41.6	41.6	0.0	-2.264541780605829	0.0	0.19114655828231675	0.01825370489851338	0.19600977943023906	2.594289804326508
40.53333333333333	40.53333333333333	0.0	-2.207301192840227	0.0	0.18678079312007762	0.014711502776060165	0.1959913750075134	2.593914955063649
39.46666666666667	39.46666666666667	0.0	-2.1500742260320136	0.0	0.18660746960320196	0.014674972948096294	0.19597583587975426	2.5939823163239675
38.4	38.4	0.0	-2.092860351449327	0.0	0.1835676921239957	0.017108273724144495	0.1959520013474665	2.5939274571933724
37.333333333333336	37.333333333333336	0.0	-2.0356590578119564	0.0	0.18357779041075073	0.015669670290626034	0.19594098015671474	2.5935554517625947
36.266666666666666	36.266666666666666	0.0	-1.978469849217529	0.0	0.18307761937028647	0.013194398845609984	0.19594335180535746	2.593898407180358
35.2	35.2	0.0	-1.9212922432432114	0.0	0.18794804131567167	0.017423971279679464	0.19599598952749706	2.593739216972364
