Hysterese	V-MOKE
Charge	2020_0446
Sample	1
Sample State	bFC
User	Meike Reginka
Sample Angle	20.0
Magnetic Field Angle	90.0
Detektor Averages	300
Hysteresus Points	150
Magnetic Field [kA/m]	80
Hysteresis Averages	100
Polarization	p-polarization
Measurement Method	Scan Both Angles
Max Voltage Correction	No
Training Effect Elimination	No
Magnetic field [kA/m]	Magnetic field transversal [kA/m]	Magnetic field longitudinal [kA/m]	Magnetic field transversal [V]	Magnetic field longitudinal [V]	Detector diff transversal [V]	Detector diff longitudinal [V]	Detector raw transversal [V]	Detector raw longitudinal [V]
80.0	80.0	0.0	-4.342489581062203	0.0	-10.564406957477331	-0.8455998356663836	0.08972640594098291	1.0452868240304851
78.93333333333334	78.93333333333334	0.0	-4.283945631442396	0.0	-10.564406957477331	-0.8462773867087321	0.08967665497669372	1.045082003731861
77.86666666666666	77.86666666666666	0.0	-4.225481927972428	0.0	-10.564406957477331	-0.8462692844701561	0.08971123168224582	1.0451847036301027
76.8	76.8	0.0	-4.167093947216811	0.0	-10.564406957477331	-0.8462738238700475	0.08970972928039071	1.0451144448804903
75.73333333333333	75.73333333333333	0.0	-4.108777426500553	0.0	-10.564406957477331	-0.8462691127670868	0.08971124241368766	1.0451959179868067
74.66666666666667	74.66666666666667	0.0	-4.050528351430542	0.0	-10.564406957477331	-0.8462869698862796	0.08968981172436812	1.0451061172816356
73.6	73.6	0.0	-3.992342943813344	0.0	-10.564406957477331	-0.8462755945579477	0.08968290067583438	1.0450260499941983
72.53333333333333	72.53333333333333	0.0	-3.934217649963252	0.0	-10.564406957477331	-0.8462962311205726	0.0896927306765438	1.0450389491872691
71.46666666666667	71.46666666666667	0.0	-3.876149129394453	0.0	-10.564406957477331	-0.8462828382811786	0.08967994952933318	1.045005606597526
70.4	70.4	0.0	-3.818134243891202	0.0	-10.564406957477331	-0.8462702824942453	0.08969333163728589	1.045022068629282
69.33333333333333	69.33333333333333	0.0	-3.760170046949834	0.0	-10.564406957477331	-0.8462853172442388	0.08966936832769623	1.0449758697722356
68.26666666666667	68.26666666666667	0.0	-3.7022537735865026	0.0	-10.564406957477331	-0.846282441217831	0.08969300969403118	1.0450346888048645
67.2	67.2	0.0	-3.6443828305044987	0.0	-10.564406957477331	-0.8462761418614808	0.08968548695331363	1.045032639099477
