Hysterese	V-MOKE
Charge	2020_0446
Sample	1
Sample State	bFC
User	Meike Reginka
Sample Angle	115.0
Magnetic Field Angle	90.0
Detektor Averages	300
Hysteresus Points	150
Magnetic Field [kA/m]	80
Hysteresis Averages	100
Polarization	p-polarization
Measurement Method	Scan Both Angles
Max Voltage Correction	No
Training Effect Elimination	No
Magnetic field [kA/m]	Magnetic field transversal [kA/m]	Magnetic field longitudinal [kA/m]	Magnetic field transversal [V]	Magnetic field longitudinal [V]	Detector diff transversal [V]	Detector diff longitudinal [V]	Detector raw transversal [V]	Detector raw longitudinal [V]
80.0	80.0	0.0	-4.342489581062203	0.0	-0.37793418224243003	-0.3702498260109938	0.19134656016356313	2.4321751281943667
78.93333333333334	78.93333333333334	0.0	-4.283945631442396	0.0	-0.38309882812826346	-0.3936067018232988	0.19131412974637546	2.431821419871898
77.86666666666666	77.86666666666666	0.0	-4.225481927972428	0.0	-0.3855179312067806	-0.3997997525104263	0.19129213029063913	2.4315190614985482
76.8	76.8	0.0	-4.167093947216811	0.0	-0.3784222589479604	-0.39275636383616574	0.19134855621174215	2.432098688134265
75.73333333333333	75.73333333333333	0.0	-4.108777426500553	0.0	-0.38212515368026395	-0.3951782570895566	0.19131113567410687	2.4318199067386006
74.66666666666667	74.66666666666667	0.0	-4.050528351430542	0.0	-0.385814709230382	-0.395955953946993	0.19127770723282977	2.4315632750388585
73.6	73.6	0.0	-3.992342943813344	0.0	-0.3801191037974961	-0.3926864699555754	0.1913319761341263	2.431787315349785
72.53333333333333	72.53333333333333	0.0	-3.934217649963252	0.0	-0.38617871973700224	-0.3971270976559685	0.19127699895766953	2.4312255458332603
71.46666666666667	71.46666666666667	0.0	-3.876149129394453	0.0	-0.38196480447655184	-0.3939450212581959	0.1913038704879931	2.4320267016225214
70.4	70.4	0.0	-3.818134243891202	0.0	-0.38130316816242604	-0.39442469524477886	0.1913137219515863	2.431867779700569
69.33333333333333	69.33333333333333	0.0	-3.760170046949834	0.0	-0.3840432379344129	-0.39463578270542776	0.19130365585915668	2.431464792597251
68.26666666666667	68.26666666666667	0.0	-3.7022537735865026	0.0	-0.387468070277653	-0.3983352111820226	0.1912597857249862	2.4312770782168927
67.2	67.2	0.0	-3.6443828305044987	0.0	-0.37694083706157	-0.3915233855594085	0.1913602964090959	2.4316697845989466
66.13333333333333	66.13333333333333	0.0	-3.586554786615013	0.0	-0.3835060863454283	-0.3942802607692893	0.19130197102279056	2.4315093280808155
65.06666666666666	65.06666666666666	0.0	-3.5287673639052177	0.0	-0.3826330620902823	-0.3938424286743721	0.19129481315109498	2.43164843976116
64.0	64.0	0.0	-3.4710184286475108	0.0	-0.38805320214302624	-0.39930858514965123	0.19125738188201807	2.431361985384593
62.93333333333334	62.93333333333334	0.0	-3.4133059829438133	0.0	-0.3828953385284246	-0.3959700872558731	0.19130410657971328	2.4316629164761814
61.86666666666667	61.86666666666667	0.0	-3.3556281565987605	0.0	-0.3771795794477957	-0.38975329861943403	0.19135388973832787	2.432185838173306
60.8	60.8	0.0	-3.2979831993156687	0.0	-0.386829431443353	-0.39827800186566703	0.19126727627137843	2.4317935395860433
59.733333333333334	59.733333333333334	0.0	-3.2403694732091295	0.0	-0.393608139836503	-0.4056976885474346	0.1912191779491298	2.430955006184914
58.66666666666667	58.66666666666667	0.0	-3.1827854456281033	0.0	-0.38803286606077253	-0.40146315818724276	0.19127295320410245	2.4309853654338287
57.6	57.6	0.0	-3.1252296822833725	0.0	-0.38111237385826335	-0.3933709642407833	0.19131695211557478	2.4318930951718305
56.53333333333333	56.53333333333333	0.0	-3.0677008406732234	0.0	-0.3902760271506094	-0.401017331168168	0.19123632679316213	2.431551084120947
55.46666666666667	55.46666666666667	0.0	-3.0101976638012173	0.0	-0.39144441287903653	-0.4043055737198913	0.19123592972981485	2.430883266496332
54.4	54.4	0.0	-2.9527189741799083	0.0	-0.394216483810538	-0.4052809651985825	0.19121412344003144	2.4310607538126323
53.33333333333333	53.33333333333333	0.0	-2.895263668114395	0.0	-0.39383983166545133	-0.4061062130747343	0.19122105595144873	2.4307827665436603
52.266666666666666	52.266666666666666	0.0	-2.837830710259539	0.0	-0.3853222111708213	-0.3991639253138836	0.19128056179635458	2.4314941323591945
51.2	51.2	0.0	-2.7804191284447413	0.0	-0.3914018090550009	-0.40247599166645287	0.19122996304816137	2.4307980910425857
50.13333333333333	50.13333333333333	0.0	-2.7230280087601257	0.0	-0.3929133004413783	-0.405197538969854	0.19122680800426547	2.431009232160443
49.06666666666666	49.06666666666666	0.0	-2.665656490897999	0.0	-0.3948029463746973	-0.40704176944138004	0.1912058173040606	2.4308305858484247
48.0	48.0	0.0	-2.6083037637434527	0.0	-0.38565531512499257	-0.39901989863318366	0.19127680579171674	2.431247126762765
46.93333333333334	46.93333333333334	0.0	-2.5509690612079656	0.0	-0.39684355150013395	-0.4061627999674643	0.19118570658208534	2.43076420114931
45.86666666666667	45.86666666666667	0.0	-2.4936516582998802	0.0	-0.39457274621616234	-0.4075003132190147	0.1912123312892471	2.430949543881026
44.8	44.8	0.0	-2.4363508674256087	0.0	-0.3921593844590207	-0.40426877560588165	0.19123384783010117	2.4307497137028493
43.733333333333334	43.733333333333334	0.0	-2.3790660349154367	0.0	-0.3953733332390066	-0.4053876571931816	0.19121339370198728	2.430690637115617
42.666666666666664	42.666666666666664	0.0	-2.3217965377677903	0.0	-0.3946583938533477	-0.40533117761486964	0.1911961804693041	2.431035749553187
41.6	41.6	0.0	-2.264541780605829	0.0	-0.39145167806515063	-0.4041278503118686	0.19121764335294913	2.4313078023348296
40.53333333333333	40.53333333333333	0.0	-2.207301192840227	0.0	-0.38468672738041704	-0.39641942345642384	0.19128362025727405	2.4314107275933496
39.46666666666667	39.46666666666667	0.0	-2.1500742260320136	0.0	-0.39205788648226303	-0.40337598403489844	0.1912372604286007	2.431513631388986
38.4	38.4	0.0	-2.092860351449327	0.0	-0.3946997742930158	-0.40826655962802666	0.19120726604870686	2.4310188582637586
37.333333333333336	37.333333333333336	0.0	-2.0356590578119564	0.0	-0.3998337819124452	-0.409335464890759	0.19115534733316936	2.43066698501784
36.266666666666666	36.266666666666666	0.0	-1.978469849217529	0.0	-0.4059125427441633	-0.41470401890266245	0.1911121640112756	2.430071443653899
35.2	35.2	0.0	-1.9212922432432114	0.0	-0.3962900129994861	-0.4088280930528321	0.19119701752176627	2.430989733130652
34.13333333333333	34.13333333333333	0.0	-1.8641257692167834	0.0	-0.4022619101335354	-0.41194607054859894	0.1911407740351744	2.430468292372496
33.06666666666667	33.06666666666667	0.0	-1.8069699666509589	0.0	-0.40112600847950447	-0.4117028424196912	0.191155798053726	2.430554186832843
32.0	32.0	0.0	-1.7498243838348049	0.0	-0.4002888272400464	-0.41086158323234	0.1911730756750602	2.430933081849271
30.933333333333337	30.933333333333337	0.0	-1.6926885765761346	0.0	-0.40541734036126315	-0.414806235886022	0.1911196545576677	2.430382612540984
29.866666666666667	29.866666666666667	0.0	-1.6355621070887316	0.0	-0.40580183719032203	-0.4154349266737525	0.19113203864153083	2.4302118753015867
28.799999999999997	28.799999999999997	0.0	-1.5784445430182759	0.0	-0.4052038705205291	-0.4150989359617313	0.1911255783135538	2.430278818035676
27.733333333333334	27.733333333333334	0.0	-1.5213354566008253	0.0	-0.40295650270549804	-0.41450569112634006	0.19112826117400925	2.4304472802094064
26.666666666666664	26.666666666666664	0.0	-1.4642344239477312	0.0	-0.40258498018960226	-0.4134298640836323	0.19112498808425343	2.430380133577923
25.6	25.6	0.0	-1.4071410244508409	0.0	-0.40887169490095715	-0.419237248214542	0.19110195841010227	2.4302178205203577
24.53333333333333	24.53333333333333	0.0	-1.3500548403018546	0.0	-0.40664318222920826	-0.4177174828865197	0.19110147549522022	2.4305093616003504
23.46666666666667	23.46666666666667	0.0	-1.292975456119707	0.0	-0.41438789208945415	-0.4231071241816043	0.19103928678985885	2.4299634746177223
22.4	22.4	0.0	-1.2359024586798253	0.0	-0.40906064339712617	-0.418464165877089	0.19109063673897966	2.430162274577483
21.333333333333336	21.333333333333336	0.0	-1.1788354367391438	0.0	-0.40351738151235245	-0.414892742038553	0.19113645999556175	2.4303955117340545
20.266666666666666	20.266666666666666	0.0	-1.121773980950723	0.0	-0.4134247881116499	-0.42279314365676035	0.1910607604049456	2.4302270710232095
19.200000000000003	19.200000000000003	0.0	-1.0647176838618537	0.0	-0.40741232612751177	-0.41773424539864656	0.19109954383569225	2.4303449988373953
18.133333333333333	18.133333333333333	0.0	-1.0076661399894944	0.0	-0.4086329847090571	-0.41900202574123413	0.1910949829729176	2.4306291888797413
17.06666666666667	17.06666666666667	0.0	-0.9506189459669213	0.0	-0.4132155786533201	-0.42228171533382475	0.1910391472811151	2.429997385973882
16.0	16.0	0.0	-0.8935757007554419	0.0	-0.4109867011125491	-0.4202514231239799	0.19105347375594817	2.4301773200589203
14.933333333333337	14.933333333333337	0.0	-0.8365360059150497	0.0	-0.41617528884508814	-0.4257441721120945	0.19103716196437787	2.4299696451967705
13.866666666666674	13.866666666666674	0.0	-0.77949946592787	0.0	-0.4150377023546918	-0.4248053533871348	0.19105295864674066	2.430042168280605
12.799999999999997	12.799999999999997	0.0	-0.7224656885682738	0.0	-0.41533516719057006	-0.4253570246169055	0.19103277280467254	2.430301783321176
11.733333333333334	11.733333333333334	0.0	-0.6654342853135198	0.0	-0.4202716626232569	-0.43041432389018813	0.19100770415657511	2.430119348810194
10.666666666666671	10.666666666666671	0.0	-0.6084048717887804	0.0	-0.41413199012775437	-0.4242405361411317	0.19104711001094746	2.430578675983083
9.599999999999994	9.599999999999994	0.0	-0.551377068240432	0.0	-0.4246943580843645	-0.4344757668252239	0.19095508789731938	2.42974288983106
8.533333333333331	8.533333333333331	0.0	-0.49435050003146297	0.0	-0.4362887688010464	-0.4444346414195024	0.19087534255313618	2.4288374458901685
7.466666666666669	7.466666666666669	0.0	-0.4373247981528619	0.0	-0.4325779542646776	-0.44141679900738157	0.19090556229330835	2.429038113120809
6.400000000000006	6.400000000000006	0.0	-0.3802995997448602	0.0	-0.4272336318484102	-0.43609612868889047	0.1909415448177391	2.4293512029359796
5.333333333333329	5.333333333333329	0.0	-0.3232745486218845	0.0	-0.4392504428466685	-0.4446228494461856	0.19084128095679137	2.428772091409467
