Hysterese	V-MOKE
Charge	2020_0446
Sample	1
Sample State	bFC
User	Meike Reginka
Sample Angle	0.0
Magnetic Field Angle	90.0
Detektor Averages	300
Hysteresus Points	150
Magnetic Field [kA/m]	80
Hysteresis Averages	100
Polarization	p-polarization
Measurement Method	Scan Both Angles
Max Voltage Correction	No
Training Effect Elimination	No
Magnetic field [kA/m]	Magnetic field transversal [kA/m]	Magnetic field longitudinal [kA/m]	Magnetic field transversal [V]	Magnetic field longitudinal [V]	Detector diff transversal [V]	Detector diff longitudinal [V]	Detector raw transversal [V]	Detector raw longitudinal [V]
80.0	80.0	0.0	-4.342489581062203	0.0	-10.564406957477331	-0.8472643144873822	0.06701000403952982	0.855137243429647
78.93333333333334	78.93333333333334	0.0	-4.283945631442396	0.0	-10.564406957477331	-0.8478485878374096	0.06700926357004403	0.8549618702073835
77.86666666666666	77.86666666666666	0.0	-4.225481927972428	0.0	-10.564406957477331	-0.8478513350865164	0.06699631071976425	0.8549746728174772
76.8	76.8	0.0	-4.167093947216811	0.0	-10.564406957477331	-0.8478447996384465	0.06703098400829285	0.8550915811446922
75.73333333333333	75.73333333333333	0.0	-4.108777426500553	0.0	-10.564406957477331	-0.8478452718218867	0.06699725508664467	0.8550586463497389
74.66666666666667	74.66666666666667	0.0	-4.050528351430542	0.0	-10.564406957477331	-0.8478539428268794	0.06699300543568294	0.8549112070705391
73.6	73.6	0.0	-3.992342943813344	0.0	-10.564406957477331	-0.8478552091370145	0.0669923293548481	0.85498057511048
72.53333333333333	72.53333333333333	0.0	-3.934217649963252	0.0	-10.564406957477331	-0.8478594051307669	0.06702866601685914	0.8551573219572967
71.46666666666667	71.46666666666667	0.0	-3.876149129394453	0.0	-10.564406957477331	-0.8478554452287345	0.06701233276240526	0.8551718737924087
70.4	70.4	0.0	-3.818134243891202	0.0	-10.564406957477331	-0.8478448532956557	0.06699278007540459	0.8549613550981761
69.33333333333333	69.33333333333333	0.0	-3.760170046949834	0.0	-10.564406957477331	-0.8478468278809504	0.06699903650598715	0.8548703524715209
68.26666666666667	68.26666666666667	0.0	-3.7022537735865026	0.0	-10.564406957477331	-0.8478478473679238	0.06700342566569267	0.8549228292220329
67.2	67.2	0.0	-3.6443828305044987	0.0	-10.564406957477331	-0.8478528696826975	0.06700873772939468	0.8550470027353612
66.13333333333333	66.13333333333333	0.0	-3.586554786615013	0.0	-10.564406957477331	-0.8478431791907307	0.06701477953114086	0.855093952793335
65.06666666666666	65.06666666666666	0.0	-3.5287673639052177	0.0	-10.564406957477331	-0.8478427928588259	0.06700478855880404	0.8548525275466534
64.0	64.0	0.0	-3.4710184286475108	0.0	-10.564406957477331	-0.8478602421832291	0.06699957307807833	0.8549458052389751
62.93333333333334	62.93333333333334	0.0	-3.4133059829438133	0.0	-10.564406957477331	-0.8478523760363729	0.06700303933378693	0.8548315475778909
61.86666666666667	61.86666666666667	0.0	-3.3556281565987605	0.0	-10.564406957477331	-0.8478460659485814	0.06699537708432571	0.8549381322580717
60.8	60.8	0.0	-3.2979831993156687	0.0	-10.564406957477331	-0.8478454327935139	0.06701084109199193	0.8549820775123355
59.733333333333334	59.733333333333334	0.0	-3.2403694732091295	0.0	-10.564406957477331	-0.8478620557968973	0.06699354200777408	0.854923387257008
58.66666666666667	58.66666666666667	0.0	-3.1827854456281033	0.0	-10.564406957477331	-0.8478471068984379	0.06699608535948594	0.854826729160512
57.6	57.6	0.0	-3.1252296822833725	0.0	-10.564406957477331	-0.8478672927405068	0.0670029212879269	0.8548579469247742
56.53333333333333	56.53333333333333	0.0	-3.0677008406732234	0.0	-10.564406957477331	-0.8478618840938278	0.06702216276311472	0.854973063101204
55.46666666666667	55.46666666666667	0.0	-3.0101976638012173	0.0	-10.564406957477331	-0.8478559388750584	0.06699023672369273	0.8547341597433514
54.4	54.4	0.0	-2.9527189741799083	0.0	-10.564406957477331	-0.8478617660479679	0.06698020282558863	0.8546705544876693
